acyr,semr,sid,loam
99,1,SD970702 ,45115
99,1,SD970703 ,45115
99,1,SD970705 ,45115
99,1,SD970708 ,45115
99,1,SD970714 ,45115
99,1,SD970719 ,45115
99,1,SD970725 ,48115
99,1,SD970728 ,45115
99,1,SD970730 ,45115
99,1,SD970731 ,45115
99,1,SD970733 ,45115
99,1,SD970735 ,45115
99,1,SD970736 ,45115
99,1,SD970740 ,45115
99,1,SD970741 ,44240
99,1,SD970745 ,44240
99,1,SD970746 ,44240
99,1,SD970748 ,44240
99,1,SD970751 ,44240
99,1,SD970752 ,44240
99,1,SD970757 ,44240
99,1,SD970759 ,44240
99,1,SD970761 ,44240
99,1,SD970763 ,44240
99,1,SD970777 ,44240
99,1,SD970781 ,44240
99,1,SD970782 ,44240
99,1,SD970783 ,44240
99,1,SD970787 ,36082
99,1,SD970788 ,44240
99,1,SD970790 ,44240
99,1,SD970796 ,52240
99,1,SD970798 ,52240
99,1,SD970800 ,44240
99,1,SD970802 ,52240
99,1,SD970805 ,44240
99,1,SD970810 ,44240
99,1,SD970812 ,44240
99,1,SD970816 ,44240
99,1,SD970817 ,44240
99,1,SD970819 ,44240
99,1,SD970821 ,44240
99,1,SD970822 ,47240
99,1,SD970830 ,47240
99,1,SD970831 ,44240
99,1,SD970833 ,44240
99,1,SD970835 ,44240
99,1,SD970837 ,44240
99,1,SD970838 ,44240
99,1,SD970839 ,44240
99,1,SD970842 ,59140
99,1,SD970844 ,44240
99,1,SD970848 ,44240
99,1,SD970856 ,44240
99,1,SD970857 ,44240
99,2,SD970225 ,56140
99,2,SD970226 ,44240
99,2,SD970232 ,44240
99,2,SD970233 ,9240
99,2,SD970236 ,9240
99,2,SD970242 ,27240
99,2,SD970243 ,44240
99,2,SD970244 ,56140
99,2,SD970246 ,44240
99,2,SD970251 ,44240
99,2,SD970252 ,44240
99,2,SD970256 ,9240
99,2,SD970257 ,44240
99,2,SD970258 ,44240
99,2,SD970264 ,47240
99,2,SD970285 ,44240
99,2,SD970286 ,44240
99,2,SD970287 ,44240
99,2,SD970294 ,44240
99,2,SD970296 ,26629
99,2,SD970297 ,44240
99,2,SD970298 ,44240
99,2,SD970300 ,17240
99,2,SD970301 ,17240
99,2,SD970302 ,44240
99,2,SD970305 ,44240
99,2,SD970308 ,44240
99,2,SD970313 ,44240
99,2,SD970314 ,44240
99,2,SD970315 ,17240
99,2,SD970321 ,44240
99,2,SD970322 ,44240
99,2,SD970323 ,44240
99,2,SD970329 ,47240
99,2,SD970330 ,44240
99,2,SD970335 ,44240
99,2,SD970339 ,13421
99,2,SD970344 ,9240
99,2,SD970346 ,9240
99,2,SD970347 ,9240
99,2,SD970349 ,27240
99,2,SD970354 ,56140
99,2,SD970364 ,9240
99,2,SD970369 ,9240
99,2,SD970372 ,44240
99,2,SD970375 ,44240
99,2,SD970376 ,22240
99,2,SD970382 ,17240
99,2,SD970386 ,44240
99,2,SD970391 ,9240
99,2,SD970392 ,22240
99,2,SD970396 ,44240
99,2,SD970397 ,47240
99,2,SD970398 ,44240
99,2,SD970401 ,44240
99,2,SD970403 ,27240
99,2,SD970411 ,23885
99,2,SD970415 ,9240
99,2,SD970417 ,47240
99,2,SD970418 ,44240
99,2,SD970420 ,44240
99,2,SD970421 ,44240
99,2,SD970424 ,44240
99,2,SD970426 ,44240
99,2,SD970429 ,44240
99,2,SD970431 ,26629
99,2,SD970432 ,9240
99,2,SD970433 ,17240
99,2,SD970434 ,44240
99,2,SD970435 ,27240
99,2,SD970437 ,52240
99,2,SD970438 ,17240
99,2,SD970441 ,27240
99,2,SD970442 ,44240
99,2,SD970447 ,44240
99,2,SD970452 ,44240
99,2,SD970454 ,44240
99,2,SD970463 ,44240
99,2,SD970467 ,9240
99,2,SD970470 ,44240
99,2,SD970471 ,44240
99,2,SD970475 ,44240
99,2,SD970477 ,26629
99,2,SD970482 ,44240
99,2,SD970487 ,44240
99,2,SD970488 ,27240
99,2,SD970494 ,44240
99,2,SD970495 ,44240
99,2,SD970500 ,47240
99,2,SD970504 ,9240
99,2,SD970507 ,44240
99,2,SD970508 ,44240
99,2,SD970512 ,44240
99,2,SD970522 ,44240
99,2,SD970529 ,44240
99,2,SD970533 ,44240
99,2,SD970544 ,9240
99,2,SD970547 ,9240
99,2,SD970549 ,44240
99,2,SD970550 ,44240
99,2,SD970561 ,44240
99,2,SD970563 ,45115
99,2,SD970566 ,45115
99,2,SD970567 ,45115
99,2,SD970568 ,10115
99,2,SD970570 ,45115
99,2,SD970574 ,45115
99,2,SD970575 ,10115
99,2,SD970576 ,23115
99,2,SD970580 ,60015
99,2,SD970581 ,45115
99,2,SD970582 ,45115
99,2,SD970594 ,45115
99,2,SD970606 ,45115
99,2,SD970608 ,45115
99,2,SD970609 ,45115
99,2,SD970611 ,45115
99,2,SD970612 ,18699
99,2,SD970613 ,25015
99,2,SD970620 ,44027
99,2,SD970622 ,48115
99,2,SD970623 ,10115
99,2,SD970627 ,45115
99,2,SD970629 ,10115
99,2,SD970637 ,45115
99,2,SD970638 ,10115
99,2,SD970639 ,18699
99,2,SD970641 ,35504
99,2,SD970643 ,45115
99,2,SD970649 ,45115
99,2,SD970651 ,45115
99,2,SD970658 ,28115
99,2,SD970678 ,10115
99,2,SD970680 ,45115
99,2,SD970681 ,45115
99,2,SD970683 ,45115
99,2,SD970684 ,45115
99,2,SD970689 ,14296
99,2,SD970692 ,45115
99,2,SD970693 ,45115
99,2,SD970699 ,45115
99,2,SD970702 ,33115
99,2,SD970703 ,45115
99,2,SD970714 ,10115
99,2,SD970719 ,45115
99,2,SD970725 ,48115
99,2,SD970730 ,10115
99,2,SD970731 ,45115
99,2,SD970733 ,45115
99,2,SD970735 ,45115
99,2,SD970736 ,45115
99,2,SD970741 ,44240
99,2,SD970745 ,9240
99,2,SD970746 ,44240
99,2,SD970748 ,44240
99,2,SD970751 ,9240
99,2,SD970752 ,44240
99,2,SD970757 ,44240
99,2,SD970759 ,44240
99,2,SD970761 ,44240
99,2,SD970763 ,32240
99,2,SD970777 ,9240
99,2,SD970781 ,22240
99,2,SD970782 ,44240
99,2,SD970796 ,52240
99,2,SD970798 ,44240
99,2,SD970800 ,44240
99,2,SD970802 ,35240
99,2,SD970805 ,9240
99,2,SD970812 ,44240
99,2,SD970816 ,44240
99,2,SD970817 ,44240
99,2,SD970819 ,44240
99,2,SD970821 ,44240
99,2,SD970822 ,47240
99,2,SD970830 ,12240
99,2,SD970831 ,44240
99,2,SD970833 ,17240
99,2,SD970835 ,44240
99,2,SD970837 ,44240
99,2,SD970838 ,44240
99,2,SD970842 ,59140
99,2,SD970848 ,44240
99,2,SD970856 ,44240
100,1,SD970225 ,56140
100,1,SD970226 ,44240
100,1,SD970232 ,44240
100,1,SD970233 ,44240
100,1,SD970236 ,44240
100,1,SD970242 ,44240
100,1,SD970243 ,44240
100,1,SD970244 ,56140
100,1,SD970251 ,44240
100,1,SD970252 ,44240
100,1,SD970254 ,44240
100,1,SD970255 ,44240
100,1,SD970256 ,44240
100,1,SD970257 ,44240
100,1,SD970258 ,44240
100,1,SD970262 ,44240
100,1,SD970264 ,44240
100,1,SD970270 ,44240
100,1,SD970275 ,59140
100,1,SD970285 ,44240
100,1,SD970287 ,44240
100,1,SD970294 ,44240
100,1,SD970296 ,26629
100,1,SD970297 ,44240
100,1,SD970298 ,44240
100,1,SD970300 ,44240
100,1,SD970301 ,44240
100,1,SD970302 ,44240
100,1,SD970305 ,44240
100,1,SD970308 ,44240
100,1,SD970310 ,44240
100,1,SD970313 ,44240
100,1,SD970314 ,44240
100,1,SD970315 ,44240
100,1,SD970321 ,44240
100,1,SD970323 ,44240
100,1,SD970329 ,47240
100,1,SD970335 ,44240
100,1,SD970339 ,13421
100,1,SD970344 ,44240
100,1,SD970346 ,44240
100,1,SD970347 ,44240
100,1,SD970349 ,44240
100,1,SD970354 ,56140
100,1,SD970357 ,44240
100,1,SD970364 ,44240
100,1,SD970369 ,44240
100,1,SD970372 ,44240
100,1,SD970374 ,44240
100,1,SD970375 ,44240
100,1,SD970376 ,44240
100,1,SD970382 ,47240
100,1,SD970386 ,44240
100,1,SD970391 ,44240
100,1,SD970392 ,44240
100,1,SD970396 ,44240
100,1,SD970397 ,47240
100,1,SD970398 ,44240
100,1,SD970401 ,44240
100,1,SD970403 ,44240
100,1,SD970405 ,47240
100,1,SD970411 ,23836
100,1,SD970415 ,44240
100,1,SD970417 ,47240
100,1,SD970418 ,44240
100,1,SD970420 ,44240
100,1,SD970421 ,44240
100,1,SD970424 ,44240
100,1,SD970426 ,44240
100,1,SD970431 ,13272
100,1,SD970432 ,44240
100,1,SD970433 ,44240
100,1,SD970434 ,44240
100,1,SD970435 ,57240
100,1,SD970437 ,52240
100,1,SD970438 ,44240
100,1,SD970441 ,44240
100,1,SD970442 ,44240
100,1,SD970452 ,44240
100,1,SD970454 ,44240
100,1,SD970455 ,44240
100,1,SD970460 ,44240
100,1,SD970463 ,44240
100,1,SD970467 ,44240
100,1,SD970470 ,44240
100,1,SD970471 ,44240
100,1,SD970475 ,44240
100,1,SD970477 ,26629
100,1,SD970482 ,44240
100,1,SD970487 ,44240
100,1,SD970488 ,44240
100,1,SD970494 ,44240
100,1,SD970495 ,44240
100,1,SD970500 ,47240
100,1,SD970504 ,44240
100,1,SD970507 ,44240
100,1,SD970508 ,44240
100,1,SD970509 ,44240
100,1,SD970512 ,44240
100,1,SD970522 ,44240
100,1,SD970529 ,44240
100,1,SD970533 ,44240
100,1,SD970534 ,44240
100,1,SD970543 ,44240
100,1,SD970544 ,44240
100,1,SD970547 ,44240
100,1,SD970549 ,44240
100,1,SD970550 ,44240
100,1,SD970561 ,44240
100,1,SD970563 ,45115
100,1,SD970566 ,45115
100,1,SD970567 ,45115
100,1,SD970568 ,45115
100,1,SD970570 ,45115
100,1,SD970574 ,45115
100,1,SD970575 ,45115
100,1,SD970576 ,45115
100,1,SD970580 ,48115
100,1,SD970581 ,45115
100,1,SD970582 ,45115
100,1,SD970584 ,45115
100,1,SD970592 ,45115
100,1,SD970594 ,45115
100,1,SD970598 ,45115
100,1,SD970606 ,45115
100,1,SD970608 ,45115
100,1,SD970609 ,45115
100,1,SD970611 ,45115
100,1,SD970612 ,18699
100,1,SD970613 ,60015
100,1,SD970620 ,44027
100,1,SD970622 ,45115
100,1,SD970623 ,45115
100,1,SD970627 ,45115
100,1,SD970629 ,45115
100,1,SD970637 ,45115
100,1,SD970638 ,45115
100,1,SD970639 ,18699
100,1,SD970641 ,35504
100,1,SD970643 ,45115
100,1,SD970649 ,45115
100,1,SD970651 ,45115
100,1,SD970658 ,45115
100,1,SD970678 ,45115
100,1,SD970680 ,45115
100,1,SD970681 ,45115
100,1,SD970683 ,45115
100,1,SD970684 ,45115
100,1,SD970686 ,48115
100,1,SD970689 ,14296
100,1,SD970692 ,45115
100,1,SD970693 ,45115
100,1,SD970699 ,45115
100,1,SD970702 ,45115
100,1,SD970703 ,45115
100,1,SD970708 ,45115
100,1,SD970714 ,45115
100,1,SD970719 ,45115
100,1,SD970725 ,48115
100,1,SD970730 ,45115
100,1,SD970731 ,45115
100,1,SD970733 ,45115
100,1,SD970735 ,45115
100,1,SD970736 ,45115
100,1,SD970741 ,44240
100,1,SD970745 ,44240
100,1,SD970746 ,44240
100,1,SD970748 ,44240
100,1,SD970751 ,44240
100,1,SD970752 ,44240
100,1,SD970757 ,44240
100,1,SD970759 ,44240
100,1,SD970761 ,44240
100,1,SD970763 ,44240
100,1,SD970777 ,44240
100,1,SD970781 ,44240
100,1,SD970782 ,44240
100,1,SD970783 ,44240
100,1,SD970787 ,44240
100,1,SD970796 ,52240
100,1,SD970798 ,44240
100,1,SD970800 ,44240
100,1,SD970802 ,52240
100,1,SD970805 ,44240
100,1,SD970810 ,44240
100,1,SD970812 ,44240
100,1,SD970816 ,44240
100,1,SD970817 ,44240
100,1,SD970819 ,44240
100,1,SD970821 ,44240
100,1,SD970822 ,47240
100,1,SD970830 ,47240
100,1,SD970831 ,44240
100,1,SD970833 ,44240
100,1,SD970835 ,44240
100,1,SD970837 ,44240
100,1,SD970838 ,44240
100,1,SD970839 ,44240
100,1,SD970842 ,59140
100,1,SD970848 ,44240
100,1,SD970856 ,44240
100,1,SD970857 ,44240
100,2,SD970225 ,56140
100,2,SD970226 ,44240
100,2,SD970232 ,44240
100,2,SD970233 ,9240
100,2,SD970236 ,9240
100,2,SD970242 ,44240
100,2,SD970243 ,44240
100,2,SD970244 ,56140
100,2,SD970251 ,44240
100,2,SD970252 ,44240
100,2,SD970255 ,9240
100,2,SD970256 ,17240
100,2,SD970258 ,27240
100,2,SD970264 ,44240
100,2,SD970270 ,44240
100,2,SD970275 ,59140
100,2,SD970282 ,44240
100,2,SD970285 ,44240
100,2,SD970287 ,44240
100,2,SD970294 ,44240
100,2,SD970296 ,26629
100,2,SD970297 ,44240
100,2,SD970298 ,44240
100,2,SD970300 ,44240
100,2,SD970301 ,22240
100,2,SD970302 ,44240
100,2,SD970305 ,44240
100,2,SD970308 ,44240
100,2,SD970310 ,44240
100,2,SD970313 ,44240
100,2,SD970314 ,44240
100,2,SD970315 ,17240
100,2,SD970321 ,44240
100,2,SD970323 ,44240
100,2,SD970329 ,47240
100,2,SD970339 ,13421
100,2,SD970344 ,9240
100,2,SD970347 ,9240
100,2,SD970349 ,32240
100,2,SD970354 ,56140
100,2,SD970364 ,9240
100,2,SD970369 ,9240
100,2,SD970372 ,44240
100,2,SD970374 ,44240
100,2,SD970375 ,44240
100,2,SD970376 ,44240
100,2,SD970382 ,12240
100,2,SD970386 ,44240
100,2,SD970391 ,17240
100,2,SD970392 ,22240
100,2,SD970396 ,44240
100,2,SD970397 ,47240
100,2,SD970398 ,44240
100,2,SD970401 ,44240
100,2,SD970403 ,27240
100,2,SD970411 ,23835
100,2,SD970415 ,44240
100,2,SD970417 ,47240
100,2,SD970418 ,44240
100,2,SD970421 ,44240
100,2,SD970424 ,44240
100,2,SD970426 ,44240
100,2,SD970431 ,13421
100,2,SD970432 ,44240
100,2,SD970433 ,22240
100,2,SD970434 ,44240
100,2,SD970435 ,35240
100,2,SD970437 ,52240
100,2,SD970438 ,17240
100,2,SD970441 ,44240
100,2,SD970442 ,44240
100,2,SD970452 ,44240
100,2,SD970454 ,44240
100,2,SD970463 ,44240
100,2,SD970467 ,9240
100,2,SD970470 ,44240
100,2,SD970471 ,44240
100,2,SD970475 ,44240
100,2,SD970477 ,26629
100,2,SD970482 ,44240
100,2,SD970487 ,44240
100,2,SD970488 ,44240
100,2,SD970494 ,44240
100,2,SD970495 ,44240
100,2,SD970500 ,47240
100,2,SD970504 ,9240
100,2,SD970507 ,44240
100,2,SD970508 ,44240
100,2,SD970512 ,44240
100,2,SD970522 ,44240
100,2,SD970529 ,44240
100,2,SD970533 ,44240
100,2,SD970543 ,17240
100,2,SD970544 ,9240
100,2,SD970547 ,9240
100,2,SD970549 ,44240
100,2,SD970550 ,44240
100,2,SD970561 ,44240
100,2,SD970563 ,45115
100,2,SD970566 ,45115
100,2,SD970567 ,45115
100,2,SD970568 ,10115
100,2,SD970570 ,45115
100,2,SD970574 ,45115
100,2,SD970575 ,10115
100,2,SD970576 ,31907
100,2,SD970580 ,10115
100,2,SD970581 ,45115
100,2,SD970582 ,45115
100,2,SD970594 ,45115
100,2,SD970606 ,45115
100,2,SD970608 ,45115
100,2,SD970609 ,45115
100,2,SD970612 ,18699
100,2,SD970613 ,25015
100,2,SD970620 ,9027
100,2,SD970622 ,45115
100,2,SD970623 ,23115
100,2,SD970627 ,45115
100,2,SD970629 ,10115
100,2,SD970637 ,45115
100,2,SD970638 ,45115
100,2,SD970639 ,45115
100,2,SD970641 ,35504
100,2,SD970643 ,10115
100,2,SD970649 ,45115
100,2,SD970651 ,45115
100,2,SD970658 ,18115
100,2,SD970678 ,45115
100,2,SD970681 ,28115
100,2,SD970683 ,45115
100,2,SD970684 ,45115
100,2,SD970689 ,14296
100,2,SD970693 ,45115
100,2,SD970699 ,45115
100,2,SD970702 ,45115
100,2,SD970703 ,10115
100,2,SD970708 ,10115
100,2,SD970714 ,10115
100,2,SD970719 ,45115
100,2,SD970730 ,10115
100,2,SD970731 ,45115
100,2,SD970733 ,45115
100,2,SD970735 ,45115
100,2,SD970741 ,44240
100,2,SD970745 ,9240
100,2,SD970746 ,44240
100,2,SD970748 ,44240
100,2,SD970751 ,9240
100,2,SD970752 ,44240
100,2,SD970757 ,44240
100,2,SD970761 ,44240
100,2,SD970763 ,27240
100,2,SD970777 ,27240
100,2,SD970781 ,22240
100,2,SD970782 ,44240
100,2,SD970788 ,44240
100,2,SD970796 ,52240
100,2,SD970798 ,44240
100,2,SD970800 ,44240
100,2,SD970802 ,52240
100,2,SD970805 ,9240
100,2,SD970812 ,44240
100,2,SD970816 ,17240
100,2,SD970817 ,44240
100,2,SD970819 ,44240
100,2,SD970821 ,44240
100,2,SD970822 ,47240
100,2,SD970830 ,47240
100,2,SD970831 ,44240
100,2,SD970833 ,44240
100,2,SD970835 ,12240
100,2,SD970838 ,44240
100,2,SD970842 ,59140
100,2,SD970848 ,44240
100,2,SD970856 ,44240
100,2,SD970857 ,44240
101,1,SD1010721,40000
101,1,SD1010724,44331
101,1,SD1010726,44331
101,1,SD1010727,44331
101,1,SD1010728,44331
101,1,SD1010732,44331
101,1,SD1010741,36386
101,1,SD1010744,44331
101,1,SD1010745,44331
101,1,SD1010746,55900
101,1,SD1010751,44331
101,1,SD1010752,44331
101,1,SD1010756,44331
101,1,SD1010759,47331
101,1,SD1010761,44331
101,1,SD1010764,44331
101,1,SD1010765,51123
101,1,SD1010766,56231
101,1,SD1010767,44331
101,1,SD1010771,44331
101,1,SD1010773,44027
101,1,SD1010774,59231
101,1,SD1010775,26720
101,1,SD1010777,40000
101,1,SD1010795,59231
101,1,SD1010796,44331
101,1,SD1010801,26720
101,1,SD1010805,44331
101,1,SD1010808,44331
101,1,SD1010814,44331
101,1,SD1010815,26720
101,1,SD1010817,47331
101,1,SD1010818,44331
101,1,SD1010822,44331
101,1,SD1010829,47331
101,1,SD1010832,44331
101,1,SD1010833,44331
101,1,SD1010836,44331
101,1,SD1010840,44331
101,1,SD1010842,44331
101,1,SD1010858,47331
101,1,SD1010859,44331
101,1,SD1010861,44331
101,1,SD1010862,44331
101,1,SD1010863,44331
101,1,SD1010865,44331
101,1,SD1010869,44331
101,1,SD1010870,47027
101,1,SD1010871,44331
101,1,SD1010876,44331
101,1,SD1010882,47331
101,1,SD1010883,44331
101,1,SD1010884,44331
101,1,SD1010885,47331
101,1,SD1010886,44331
101,1,SD1010887,44331
101,1,SD1010888,26720
101,1,SD1010898,44331
101,1,SD1010903,44331
101,1,SD1010905,44331
101,1,SD1010906,44331
101,1,SD1010909,38620
101,1,SD1010935,44331
101,1,SD1010937,54331
101,1,SD1010938,44331
101,1,SD1010943,44331
101,1,SD1010944,40000
101,1,SD1010945,47331
101,1,SD1010952,44331
101,1,SD1010954,56231
101,1,SD1010955,47331
101,1,SD1010957,56231
101,1,SD1010960,44331
101,1,SD1010961,44331
101,1,SD1010970,59231
101,1,SD1010975,44331
101,1,SD1010978,44331
101,1,SD1010982,36082
101,1,SD1011008,39495
101,1,SD1011009,48205
101,1,SD1011012,39495
101,1,SD1011013,45206
101,1,SD1011016,45206
101,1,SD1011017,45206
101,1,SD1011018,45206
101,1,SD1011020,48206
101,1,SD1011022,45206
101,1,SD1011023,43898
101,1,SD1011027,45206
101,1,SD1011031,45206
101,1,SD1011035,45206
101,1,SD1011036,56206
101,1,SD1011037,45206
101,1,SD1011039,45206
101,1,SD1011040,44027
101,1,SD1011042,45206
101,1,SD1011050,45206
101,1,SD1011052,36082
101,1,SD1011055,45206
101,1,SD1011068,27595
101,1,SD1011072,45206
101,1,SD1011073,45206
101,1,SD1011078,45206
101,1,SD1011079,45206
101,1,SD1011082,48206
101,1,SD1011083,45206
101,1,SD1011084,45206
101,1,SD1011089,45206
101,1,SD1011094,59106
101,1,SD1011095,45206
101,1,SD1011097,48206
101,1,SD1011099,45206
101,1,SD1011102,40000
101,1,SD1011103,45206
101,1,SD1011104,56206
101,1,SD1011107,45206
101,1,SD1011108,45206
101,1,SD1011111,51998
101,1,SD1011113,45206
101,1,SD1011116,45206
101,1,SD1011123,45206
101,1,SD1011128,44331
101,1,SD1011132,57106
101,1,SD1011136,45206
101,1,SD1011137,45206
101,1,SD1011139,45206
101,1,SD1011140,25387
101,1,SD1011141,45206
101,1,SD1011144,45206
101,1,SD1011146,45206
101,1,SD1011148,45206
101,1,SD1011155,45206
101,1,SD1011157,59106
101,1,SD1011159,45206
101,1,SD1011162,45206
101,1,SD1011166,45206
101,1,SD1011187,26416
101,1,SD1011190,45206
101,1,SD1011192,0
101,1,SD1011194,45206
101,1,SD1011195,45206
101,1,SD1011200,45206
101,1,SD1011201,45206
101,1,SD1011208,48206
101,1,SD1011211,45206
101,1,SD1011217,48206
101,1,SD1011219,14387
101,1,SD1011224,45206
101,1,SD1011228,45206
101,1,SD1011229,45206
101,1,SD1011230,45206
101,1,SD1011233,45206
101,1,SD1011247,45206
101,1,SD1011253,45206
101,1,SD1011258,45206
101,1,SD1011263,45206
101,1,SD1011268,45206
101,1,SD1011269,45206
101,1,SD1011273,48206
101,1,SD1011276,24802
101,1,SD1011281,45206
101,1,SD1011285,56206
101,1,SD1011291,27595
101,1,SD1011301,45206
101,1,SD1011302,53206
101,1,SD1011306,45206
101,1,SD1011307,48206
101,1,SD1011313,21790
101,1,SD1011314,45206
101,1,SD1011316,45206
101,1,SD1011317,45206
101,1,SD1011318,45206
101,1,SD1011319,45206
101,1,SD1011321,53206
101,1,SD1011328,45206
101,1,SD1011332,45206
101,1,SD1011333,44027
101,1,SD1011334,48206
101,1,SD1011336,45206
101,1,SD1011338,45206
101,1,SD1011339,65206
101,1,SD1011352,48206
101,1,SD1011353,53206
101,1,SD1011364,56206
101,1,SD1011365,48206
101,1,SD1011372,57106
101,1,SD1011373,55206
101,1,SD1011374,60106
101,1,SD1011379,45206
101,1,SD1011380,40000
101,1,SD1011381,45206
101,1,SD1011388,17387
101,1,SD1011390,48206
101,1,SD1011394,45206
101,1,SD1011395,45206
101,1,SD1011400,60106
101,1,SD1011404,48206
101,1,SD1011405,48206
101,1,SD1011407,45206
101,1,SD1011408,45206
101,1,SD1011411,45206
101,1,SD1011479,45206
101,1,SD970282 ,44331
101,1,SD970300 ,10312
101,1,SD970411 ,44331
101,1,SD970622 ,45206
101,1,SD970678 ,44331
101,1,SD970731 ,45206
101,1,SD970812 ,44331
101,1,SD970819 ,44331
101,1,SD970857 ,44331
101,2,SD1010721,40000
101,2,SD1010724,44331
101,2,SD1010727,44331
101,2,SD1010728,44331
101,2,SD1010731,44331
101,2,SD1010732,44331
101,2,SD1010741,27331
101,2,SD1010743,27331
101,2,SD1010744,44331
101,2,SD1010745,44331
101,2,SD1010746,44331
101,2,SD1010751,44331
101,2,SD1010752,44331
101,2,SD1010756,9331
101,2,SD1010759,44331
101,2,SD1010764,44331
101,2,SD1010765,31123
101,2,SD1010766,56231
101,2,SD1010767,9331
101,2,SD1010771,44331
101,2,SD1010773,44331
101,2,SD1010774,11331
101,2,SD1010775,26720
101,2,SD1010777,9331
101,2,SD1010795,28331
101,2,SD1010796,32331
101,2,SD1010798,44331
101,2,SD1010801,26720
101,2,SD1010808,9331
101,2,SD1010814,44331
101,2,SD1010815,26720
101,2,SD1010817,47331
101,2,SD1010818,47331
101,2,SD1010822,44331
101,2,SD1010829,44331
101,2,SD1010836,9331
101,2,SD1010840,44331
101,2,SD1010842,44331
101,2,SD1010858,17331
101,2,SD1010859,44331
101,2,SD1010861,44331
101,2,SD1010863,44331
101,2,SD1010869,44331
101,2,SD1010870,59231
101,2,SD1010871,44331
101,2,SD1010876,9331
101,2,SD1010882,44331
101,2,SD1010883,44331
101,2,SD1010884,32331
101,2,SD1010885,9331
101,2,SD1010887,44331
101,2,SD1010888,29720
101,2,SD1010898,44331
101,2,SD1010903,44331
101,2,SD1010905,25331
101,2,SD1010906,44331
101,2,SD1010909,38620
101,2,SD1010935,9331
101,2,SD1010938,44331
101,2,SD1010943,44331
101,2,SD1010944,44331
101,2,SD1010952,44331
101,2,SD1010954,56231
101,2,SD1010955,44331
101,2,SD1010957,58231
101,2,SD1010960,44331
101,2,SD1010961,44331
101,2,SD1010970,56231
101,2,SD1010975,44331
101,2,SD1010978,44331
101,2,SD1010981,44331
101,2,SD1010982,36082
101,2,SD1011002,44331
101,2,SD1011008,26720
101,2,SD1011009,9331
101,2,SD1011012,38620
101,2,SD1011013,17331
101,2,SD1011016,44331
101,2,SD1011017,44331
101,2,SD1011018,44331
101,2,SD1011020,12331
101,2,SD1011023,46023
101,2,SD1011027,44331
101,2,SD1011035,44331
101,2,SD1011036,52331
101,2,SD1011039,44331
101,2,SD1011040,44027
101,2,SD1011042,44331
101,2,SD1011050,44331
101,2,SD1011051,44331
101,2,SD1011052,36082
101,2,SD1011068,26720
101,2,SD1011072,44331
101,2,SD1011073,27331
101,2,SD1011078,44331
101,2,SD1011079,44331
101,2,SD1011082,44331
101,2,SD1011083,44331
101,2,SD1011084,44331
101,2,SD1011089,44331
101,2,SD1011094,21231
101,2,SD1011095,9331
101,2,SD1011097,44331
101,2,SD1011103,44331
101,2,SD1011104,55331
101,2,SD1011107,44331
101,2,SD1011108,44331
101,2,SD1011111,50819
101,2,SD1011113,17331
101,2,SD1011116,9331
101,2,SD1011123,45206
101,2,SD1011136,10206
101,2,SD1011137,45206
101,2,SD1011139,45206
101,2,SD1011140,22387
101,2,SD1011141,10206
101,2,SD1011148,45206
101,2,SD1011155,45206
101,2,SD1011157,10206
101,2,SD1011159,10206
101,2,SD1011162,13206
101,2,SD1011166,31998
101,2,SD1011187,27595
101,2,SD1011190,33206
101,2,SD1011194,45206
101,2,SD1011195,18206
101,2,SD1011200,45206
101,2,SD1011201,45206
101,2,SD1011208,45206
101,2,SD1011211,18206
101,2,SD1011217,48206
101,2,SD1011219,14387
101,2,SD1011224,45206
101,2,SD1011225,45206
101,2,SD1011228,10206
101,2,SD1011229,45206
101,2,SD1011230,45206
101,2,SD1011233,45206
101,2,SD1011247,10206
101,2,SD1011253,45206
101,2,SD1011255,34851
101,2,SD1011258,33206
101,2,SD1011263,10206
101,2,SD1011268,45206
101,2,SD1011269,45206
101,2,SD1011276,32802
101,2,SD1011281,45206
101,2,SD1011285,48206
101,2,SD1011291,27595
101,2,SD1011301,22331
101,2,SD1011302,54331
101,2,SD1011306,44331
101,2,SD1011307,44331
101,2,SD1011313,17915
101,2,SD1011314,44331
101,2,SD1011316,44331
101,2,SD1011317,44331
101,2,SD1011318,44331
101,2,SD1011321,52331
101,2,SD1011328,44331
101,2,SD1011330,44331
101,2,SD1011332,44331
101,2,SD1011333,44331
101,2,SD1011334,44331
101,2,SD1011336,44331
101,2,SD1011338,44331
101,2,SD1011339,31123
101,2,SD1011352,47331
101,2,SD1011353,9331
101,2,SD1011364,44331
101,2,SD1011365,47331
101,2,SD1011372,21231
101,2,SD1011373,44331
101,2,SD1011374,44331
101,2,SD1011376,44331
101,2,SD1011379,44331
101,2,SD1011380,22331
101,2,SD1011381,44331
101,2,SD1011388,47331
101,2,SD1011390,47331
101,2,SD1011394,44331
101,2,SD1011395,22331
101,2,SD1011400,59231
101,2,SD1011404,47331
101,2,SD1011405,44331
101,2,SD1011408,44331
101,2,SD1011411,44331
101,2,SD1011479,10206
101,2,SD970282 ,44331
101,2,SD970678 ,44331
101,2,SD970835 ,31123
101,2,SD970857 ,44331
102,1,SD1010721,40000
102,1,SD1010724,44331
102,1,SD1010726,44331
102,1,SD1010727,44331
102,1,SD1010728,44331
102,1,SD1010731,44331
